severity,market,year,check,detail,n,sample
WARN,CL,2015,timestamp_gaps_gt_1min,raw timestamp gaps detected on duplicate-free timestamps; validate against session calendar before treating as missing data,6706.0,"[{""ts_event"":""2015-01-01T23:29:00.000Z"",""prev_ts"":""2015-01-01T23:27:00.000"",""gap_minutes"":2.0,""market"":""CL"",""year"":2015},{""ts_event"":""2015-01-02T03:59:00.000Z"",""prev_ts"":""2015-01-02T03:57:00.000"",""gap_minutes"":2.0,""market"":""CL"",""year"":2015},{""ts_event"":""2015-01-02T06:17:00.000Z"",""prev_ts"":""2015-01-02T06:14:00.000"",""gap_minutes"":3.0,""market"":""CL"",""year"":2015},{""ts_event"":""2015-01-02T06:28:00.000Z"",""prev_ts"":""2015-01-02T06:26:00.000"",""gap_minutes"":2.0,""market"":""CL"",""year"":2015},{""ts_event"":""2015-01-02T06:59:00.000Z"",""prev_ts"":""2015-01-02T06:57:00.000"",""gap_minutes"":2.0,""market"":""CL"",""year"":2015}]"
WARN,CL,2015,abs_close_return_gt_2pct,large 1-minute close-to-close move,5.0,"[{""ts_event"":""2015-03-20T00:00:00.000Z"",""open"":45.59,""high"":45.65,""low"":45.59,""close"":45.65,""volume"":63.0},{""ts_event"":""2015-04-20T00:00:00.000Z"",""open"":57.94,""high"":57.94,""low"":57.9,""close"":57.91,""volume"":59.0},{""ts_event"":""2015-10-28T14:00:00.000Z"",""open"":43.92,""high"":44.93,""low"":43.86,""close"":44.91,""volume"":19189.0},{""ts_event"":""2015-11-20T00:00:00.000Z"",""open"":41.93,""high"":41.94,""low"":41.93,""close"":41.93,""volume"":20.0},{""ts_event"":""2015-12-20T23:00:00.000Z"",""open"":35.9,""high"":35.92,""low"":35.85,""close"":35.87,""volume"":115.0}]"
WARN,CL,2015,hl_range_gt_2pct,large 1-minute high-low range,5.0,"[{""ts_event"":""2015-02-08T23:00:00.000Z"",""open"":52.01,""high"":53.4,""low"":52.01,""close"":52.7,""volume"":799.0},{""ts_event"":""2015-03-18T14:30:00.000Z"",""open"":42.6,""high"":43.05,""low"":42.18,""close"":42.25,""volume"":5145.0},{""ts_event"":""2015-06-17T18:00:00.000Z"",""open"":59.11,""high"":60.39,""low"":59.05,""close"":59.55,""volume"":2915.0},{""ts_event"":""2015-08-13T22:12:00.000Z"",""open"":42.22,""high"":42.22,""low"":41.35,""close"":41.78,""volume"":1951.0},{""ts_event"":""2015-10-28T14:00:00.000Z"",""open"":43.92,""high"":44.93,""low"":43.86,""close"":44.91,""volume"":19189.0}]"
WARN,CL,2015,volume_mad_z_gt_25,extreme volume spike,4762.0,"[{""ts_event"":""2015-01-02T12:29:00.000Z"",""open"":52.9,""high"":52.91,""low"":52.38,""close"":52.44,""volume"":2841.0},{""ts_event"":""2015-01-02T19:28:00.000Z"",""open"":52.86,""high"":52.87,""low"":52.64,""close"":52.64,""volume"":3523.0},{""ts_event"":""2015-01-02T19:29:00.000Z"",""open"":52.71,""high"":52.72,""low"":52.54,""close"":52.57,""volume"":3474.0},{""ts_event"":""2015-01-02T19:30:00.000Z"",""open"":52.56,""high"":52.57,""low"":52.35,""close"":52.41,""volume"":2674.0},{""ts_event"":""2015-01-02T19:31:00.000Z"",""open"":52.41,""high"":52.41,""low"":52.03,""close"":52.26,""volume"":5442.0}]"
WARN,CL,2015,dollar_volume_mad_z_gt_25,extreme price*volume spike,4894.0,"[{""ts_event"":""2015-01-02T12:29:00.000Z"",""open"":52.9,""high"":52.91,""low"":52.38,""close"":52.44,""volume"":2841.0},{""ts_event"":""2015-01-02T16:25:00.000Z"",""open"":53.17,""high"":53.42,""low"":53.17,""close"":53.34,""volume"":1940.0},{""ts_event"":""2015-01-02T16:30:00.000Z"",""open"":53.37,""high"":53.63,""low"":53.37,""close"":53.6,""volume"":1954.0},{""ts_event"":""2015-01-02T19:24:00.000Z"",""open"":52.9,""high"":53.1,""low"":52.86,""close"":52.98,""volume"":2085.0},{""ts_event"":""2015-01-02T19:28:00.000Z"",""open"":52.86,""high"":52.87,""low"":52.64,""close"":52.64,""volume"":3523.0}]"
WARN,CL,2016,zero_range,high == low bars,17229.0,"[{""ts_event"":""2016-01-04T00:50:00.000Z"",""open"":37.97,""high"":37.97,""low"":37.97,""close"":37.97,""volume"":13.0},{""ts_event"":""2016-01-04T00:52:00.000Z"",""open"":37.97,""high"":37.97,""low"":37.97,""close"":37.97,""volume"":9.0},{""ts_event"":""2016-01-04T01:21:00.000Z"",""open"":37.82,""high"":37.82,""low"":37.82,""close"":37.82,""volume"":13.0},{""ts_event"":""2016-01-04T01:40:00.000Z"",""open"":37.81,""high"":37.81,""low"":37.81,""close"":37.81,""volume"":17.0},{""ts_event"":""2016-01-04T01:41:00.000Z"",""open"":37.8,""high"":37.8,""low"":37.8,""close"":37.8,""volume"":2.0}]"
WARN,CL,2016,timestamp_gaps_gt_1min,raw timestamp gaps detected on duplicate-free timestamps; validate against session calendar before treating as missing data,2184.0,"[{""ts_event"":""2016-01-04T05:17:00.000Z"",""prev_ts"":""2016-01-04T05:15:00.000"",""gap_minutes"":2.0,""market"":""CL"",""year"":2016},{""ts_event"":""2016-01-04T23:00:00.000Z"",""prev_ts"":""2016-01-04T21:59:00.000"",""gap_minutes"":61.0,""market"":""CL"",""year"":2016},{""ts_event"":""2016-01-04T23:48:00.000Z"",""prev_ts"":""2016-01-04T23:46:00.000"",""gap_minutes"":2.0,""market"":""CL"",""year"":2016},{""ts_event"":""2016-01-04T23:58:00.000Z"",""prev_ts"":""2016-01-04T23:56:00.000"",""gap_minutes"":2.0,""market"":""CL"",""year"":2016},{""ts_event"":""2016-01-05T00:28:00.000Z"",""prev_ts"":""2016-01-05T00:26:00.000"",""gap_minutes"":2.0,""market"":""CL"",""year"":2016}]"
WARN,CL,2016,abs_close_return_gt_2pct,large 1-minute close-to-close move,12.0,"[{""ts_event"":""2016-01-13T15:30:00.000Z"",""open"":31.34,""high"":31.34,""low"":30.6,""close"":30.62,""volume"":13488.0},{""ts_event"":""2016-01-17T23:00:00.000Z"",""open"":29.2,""high"":29.23,""low"":28.63,""close"":28.77,""volume"":717.0},{""ts_event"":""2016-01-18T00:00:00.000Z"",""open"":29.75,""high"":29.84,""low"":29.74,""close"":29.83,""volume"":230.0},{""ts_event"":""2016-02-10T15:30:00.000Z"",""open"":28.09,""high"":28.98,""low"":28.09,""close"":28.96,""volume"":11315.0},{""ts_event"":""2016-02-21T23:00:00.000Z"",""open"":31.96,""high"":32.01,""low"":31.9,""close"":31.9,""volume"":297.0}]"
WARN,CL,2016,hl_range_gt_2pct,large 1-minute high-low range,12.0,"[{""ts_event"":""2016-01-13T15:30:00.000Z"",""open"":31.34,""high"":31.34,""low"":30.6,""close"":30.62,""volume"":13488.0},{""ts_event"":""2016-01-17T23:00:00.000Z"",""open"":29.2,""high"":29.23,""low"":28.63,""close"":28.77,""volume"":717.0},{""ts_event"":""2016-02-03T15:46:00.000Z"",""open"":30.54,""high"":31.23,""low"":30.53,""close"":31.14,""volume"":10353.0},{""ts_event"":""2016-02-10T15:30:00.000Z"",""open"":28.09,""high"":28.98,""low"":28.09,""close"":28.96,""volume"":11315.0},{""ts_event"":""2016-02-16T08:59:00.000Z"",""open"":30.76,""high"":31.53,""low"":30.75,""close"":30.91,""volume"":7547.0}]"
WARN,CL,2016,volume_mad_z_gt_25,extreme volume spike,2057.0,"[{""ts_event"":""2016-01-04T16:05:00.000Z"",""open"":37.0,""high"":37.01,""low"":36.72,""close"":36.78,""volume"":4035.0},{""ts_event"":""2016-01-04T19:28:00.000Z"",""open"":36.59,""high"":36.81,""low"":36.59,""close"":36.75,""volume"":3817.0},{""ts_event"":""2016-01-05T14:17:00.000Z"",""open"":36.42,""high"":36.42,""low"":36.13,""close"":36.2,""volume"":4101.0},{""ts_event"":""2016-01-05T19:28:00.000Z"",""open"":36.02,""high"":36.03,""low"":35.94,""close"":35.97,""volume"":3614.0},{""ts_event"":""2016-01-06T15:21:00.000Z"",""open"":34.94,""high"":35.15,""low"":34.92,""close"":35.12,""volume"":4565.0}]"
WARN,CL,2016,dollar_volume_mad_z_gt_25,extreme price*volume spike,2180.0,"[{""ts_event"":""2016-01-04T16:05:00.000Z"",""open"":37.0,""high"":37.01,""low"":36.72,""close"":36.78,""volume"":4035.0},{""ts_event"":""2016-01-05T14:17:00.000Z"",""open"":36.42,""high"":36.42,""low"":36.13,""close"":36.2,""volume"":4101.0},{""ts_event"":""2016-01-06T15:21:00.000Z"",""open"":34.94,""high"":35.15,""low"":34.92,""close"":35.12,""volume"":4565.0},{""ts_event"":""2016-01-06T15:30:00.000Z"",""open"":35.1,""high"":35.1,""low"":34.62,""close"":34.74,""volume"":8082.0},{""ts_event"":""2016-01-06T15:36:00.000Z"",""open"":34.61,""high"":34.62,""low"":34.36,""close"":34.49,""volume"":6361.0}]"
WARN,CL,2017,zero_range,high == low bars,22376.0,"[{""ts_event"":""2017-01-02T23:23:00.000Z"",""open"":54.08,""high"":54.08,""low"":54.08,""close"":54.08,""volume"":5.0},{""ts_event"":""2017-01-02T23:39:00.000Z"",""open"":54.07,""high"":54.07,""low"":54.07,""close"":54.07,""volume"":10.0},{""ts_event"":""2017-01-02T23:51:00.000Z"",""open"":54.02,""high"":54.02,""low"":54.02,""close"":54.02,""volume"":9.0},{""ts_event"":""2017-01-02T23:57:00.000Z"",""open"":54.02,""high"":54.02,""low"":54.02,""close"":54.02,""volume"":3.0},{""ts_event"":""2017-01-02T23:59:00.000Z"",""open"":54.02,""high"":54.02,""low"":54.02,""close"":54.02,""volume"":2.0}]"
WARN,CL,2017,timestamp_gaps_gt_1min,raw timestamp gaps detected on duplicate-free timestamps; validate against session calendar before treating as missing data,2763.0,"[{""ts_event"":""2017-01-03T04:12:00.000Z"",""prev_ts"":""2017-01-03T04:10:00.000"",""gap_minutes"":2.0,""market"":""CL"",""year"":2017},{""ts_event"":""2017-01-03T04:23:00.000Z"",""prev_ts"":""2017-01-03T04:21:00.000"",""gap_minutes"":2.0,""market"":""CL"",""year"":2017},{""ts_event"":""2017-01-03T04:42:00.000Z"",""prev_ts"":""2017-01-03T04:40:00.000"",""gap_minutes"":2.0,""market"":""CL"",""year"":2017},{""ts_event"":""2017-01-03T05:27:00.000Z"",""prev_ts"":""2017-01-03T05:25:00.000"",""gap_minutes"":2.0,""market"":""CL"",""year"":2017},{""ts_event"":""2017-01-03T05:43:00.000Z"",""prev_ts"":""2017-01-03T05:41:00.000"",""gap_minutes"":2.0,""market"":""CL"",""year"":2017}]"
WARN,CL,2017,volume_mad_z_gt_25,extreme volume spike,1917.0,"[{""ts_event"":""2017-01-03T09:30:00.000Z"",""open"":54.74,""high"":54.92,""low"":54.74,""close"":54.9,""volume"":4672.0},{""ts_event"":""2017-01-03T14:00:00.000Z"",""open"":54.79,""high"":55.02,""low"":54.78,""close"":55.01,""volume"":5428.0},{""ts_event"":""2017-01-03T15:53:00.000Z"",""open"":54.48,""high"":54.49,""low"":54.31,""close"":54.31,""volume"":6256.0},{""ts_event"":""2017-01-03T16:00:00.000Z"",""open"":54.2,""high"":54.2,""low"":54.1,""close"":54.17,""volume"":4952.0},{""ts_event"":""2017-01-03T16:17:00.000Z"",""open"":54.2,""high"":54.2,""low"":54.08,""close"":54.13,""volume"":4877.0}]"
WARN,CL,2017,dollar_volume_mad_z_gt_25,extreme price*volume spike,1828.0,"[{""ts_event"":""2017-01-03T09:30:00.000Z"",""open"":54.74,""high"":54.92,""low"":54.74,""close"":54.9,""volume"":4672.0},{""ts_event"":""2017-01-03T14:00:00.000Z"",""open"":54.79,""high"":55.02,""low"":54.78,""close"":55.01,""volume"":5428.0},{""ts_event"":""2017-01-03T15:53:00.000Z"",""open"":54.48,""high"":54.49,""low"":54.31,""close"":54.31,""volume"":6256.0},{""ts_event"":""2017-01-03T16:00:00.000Z"",""open"":54.2,""high"":54.2,""low"":54.1,""close"":54.17,""volume"":4952.0},{""ts_event"":""2017-01-03T16:17:00.000Z"",""open"":54.2,""high"":54.2,""low"":54.08,""close"":54.13,""volume"":4877.0}]"
WARN,CL,2018,zero_range,high == low bars,13257.0,"[{""ts_event"":""2018-01-01T23:35:00.000Z"",""open"":60.16,""high"":60.16,""low"":60.16,""close"":60.16,""volume"":13.0},{""ts_event"":""2018-01-01T23:50:00.000Z"",""open"":60.21,""high"":60.21,""low"":60.21,""close"":60.21,""volume"":4.0},{""ts_event"":""2018-01-02T00:02:00.000Z"",""open"":60.24,""high"":60.24,""low"":60.24,""close"":60.24,""volume"":19.0},{""ts_event"":""2018-01-02T00:06:00.000Z"",""open"":60.23,""high"":60.23,""low"":60.23,""close"":60.23,""volume"":13.0},{""ts_event"":""2018-01-02T00:19:00.000Z"",""open"":60.24,""high"":60.24,""low"":60.24,""close"":60.24,""volume"":22.0}]"
WARN,CL,2018,timestamp_gaps_gt_1min,raw timestamp gaps detected on duplicate-free timestamps; validate against session calendar before treating as missing data,1716.0,"[{""ts_event"":""2018-01-02T04:38:00.000Z"",""prev_ts"":""2018-01-02T04:36:00.000"",""gap_minutes"":2.0,""market"":""CL"",""year"":2018},{""ts_event"":""2018-01-02T23:00:00.000Z"",""prev_ts"":""2018-01-02T21:59:00.000"",""gap_minutes"":61.0,""market"":""CL"",""year"":2018},{""ts_event"":""2018-01-03T03:53:00.000Z"",""prev_ts"":""2018-01-03T03:51:00.000"",""gap_minutes"":2.0,""market"":""CL"",""year"":2018},{""ts_event"":""2018-01-03T23:00:00.000Z"",""prev_ts"":""2018-01-03T21:59:00.000"",""gap_minutes"":61.0,""market"":""CL"",""year"":2018},{""ts_event"":""2018-01-04T23:00:00.000Z"",""prev_ts"":""2018-01-04T21:59:00.000"",""gap_minutes"":61.0,""market"":""CL"",""year"":2018}]"
WARN,CL,2018,abs_close_return_gt_2pct,large 1-minute close-to-close move,2.0,"[{""ts_event"":""2018-07-20T00:00:00.000Z"",""open"":68.13,""high"":68.17,""low"":68.13,""close"":68.13,""volume"":278.0},{""ts_event"":""2018-12-02T23:00:00.000Z"",""open"":52.45,""high"":52.55,""low"":52.03,""close"":52.05,""volume"":3356.0}]"
WARN,CL,2018,volume_mad_z_gt_25,extreme volume spike,1248.0,"[{""ts_event"":""2018-01-02T14:37:00.000Z"",""open"":60.29,""high"":60.3,""low"":60.19,""close"":60.24,""volume"":5631.0},{""ts_event"":""2018-01-02T15:27:00.000Z"",""open"":60.27,""high"":60.28,""low"":60.15,""close"":60.28,""volume"":5721.0},{""ts_event"":""2018-01-03T12:17:00.000Z"",""open"":60.67,""high"":60.82,""low"":60.67,""close"":60.79,""volume"":5658.0},{""ts_event"":""2018-01-04T16:00:00.000Z"",""open"":61.77,""high"":61.78,""low"":61.63,""close"":61.75,""volume"":7667.0},{""ts_event"":""2018-01-04T16:01:00.000Z"",""open"":61.75,""high"":61.86,""low"":61.74,""close"":61.74,""volume"":6286.0}]"
WARN,CL,2018,dollar_volume_mad_z_gt_25,extreme price*volume spike,1321.0,"[{""ts_event"":""2018-01-02T14:37:00.000Z"",""open"":60.29,""high"":60.3,""low"":60.19,""close"":60.24,""volume"":5631.0},{""ts_event"":""2018-01-02T15:27:00.000Z"",""open"":60.27,""high"":60.28,""low"":60.15,""close"":60.28,""volume"":5721.0},{""ts_event"":""2018-01-03T12:17:00.000Z"",""open"":60.67,""high"":60.82,""low"":60.67,""close"":60.79,""volume"":5658.0},{""ts_event"":""2018-01-04T16:00:00.000Z"",""open"":61.77,""high"":61.78,""low"":61.63,""close"":61.75,""volume"":7667.0},{""ts_event"":""2018-01-04T16:01:00.000Z"",""open"":61.75,""high"":61.86,""low"":61.74,""close"":61.74,""volume"":6286.0}]"
WARN,CL,2019,zero_range,high == low bars,11845.0,"[{""ts_event"":""2019-01-01T23:19:00.000Z"",""open"":45.78,""high"":45.78,""low"":45.78,""close"":45.78,""volume"":17.0},{""ts_event"":""2019-01-01T23:35:00.000Z"",""open"":45.9,""high"":45.9,""low"":45.9,""close"":45.9,""volume"":19.0},{""ts_event"":""2019-01-02T00:24:00.000Z"",""open"":45.86,""high"":45.86,""low"":45.86,""close"":45.86,""volume"":8.0},{""ts_event"":""2019-01-03T23:44:00.000Z"",""open"":46.98,""high"":46.98,""low"":46.98,""close"":46.98,""volume"":26.0},{""ts_event"":""2019-01-03T23:59:00.000Z"",""open"":46.91,""high"":46.91,""low"":46.91,""close"":46.91,""volume"":8.0}]"
WARN,CL,2019,timestamp_gaps_gt_1min,raw timestamp gaps detected on duplicate-free timestamps; validate against session calendar before treating as missing data,1551.0,"[{""ts_event"":""2019-01-02T23:00:00.000Z"",""prev_ts"":""2019-01-02T21:59:00.000"",""gap_minutes"":61.0,""market"":""CL"",""year"":2019},{""ts_event"":""2019-01-03T23:00:00.000Z"",""prev_ts"":""2019-01-03T21:59:00.000"",""gap_minutes"":61.0,""market"":""CL"",""year"":2019},{""ts_event"":""2019-01-06T23:00:00.000Z"",""prev_ts"":""2019-01-04T21:59:00.000"",""gap_minutes"":2941.0,""market"":""CL"",""year"":2019},{""ts_event"":""2019-01-07T23:00:00.000Z"",""prev_ts"":""2019-01-07T21:59:00.000"",""gap_minutes"":61.0,""market"":""CL"",""year"":2019},{""ts_event"":""2019-01-08T23:00:00.000Z"",""prev_ts"":""2019-01-08T21:59:00.000"",""gap_minutes"":61.0,""market"":""CL"",""year"":2019}]"
WARN,CL,2019,abs_close_return_gt_2pct,large 1-minute close-to-close move,4.0,"[{""ts_event"":""2019-06-30T22:00:00.000Z"",""open"":59.27,""high"":60.1,""low"":59.27,""close"":59.6,""volume"":3830.0},{""ts_event"":""2019-08-07T14:30:00.000Z"",""open"":52.28,""high"":52.31,""low"":51.25,""close"":51.26,""volume"":15355.0},{""ts_event"":""2019-09-15T22:02:00.000Z"",""open"":61.48,""high"":63.34,""low"":61.4,""close"":62.92,""volume"":6539.0},{""ts_event"":""2019-09-15T22:03:00.000Z"",""open"":62.95,""high"":63.04,""low"":61.44,""close"":61.48,""volume"":4048.0}]"
WARN,CL,2019,hl_range_gt_2pct,large 1-minute high-low range,3.0,"[{""ts_event"":""2019-08-07T14:30:00.000Z"",""open"":52.28,""high"":52.31,""low"":51.25,""close"":51.26,""volume"":15355.0},{""ts_event"":""2019-09-15T22:02:00.000Z"",""open"":61.48,""high"":63.34,""low"":61.4,""close"":62.92,""volume"":6539.0},{""ts_event"":""2019-09-15T22:03:00.000Z"",""open"":62.95,""high"":63.04,""low"":61.44,""close"":61.48,""volume"":4048.0}]"
WARN,CL,2019,volume_mad_z_gt_25,extreme volume spike,793.0,"[{""ts_event"":""2019-01-02T14:46:00.000Z"",""open"":44.55,""high"":44.55,""low"":44.35,""close"":44.47,""volume"":5567.0},{""ts_event"":""2019-01-02T15:08:00.000Z"",""open"":45.47,""high"":45.66,""low"":45.45,""close"":45.55,""volume"":5116.0},{""ts_event"":""2019-01-02T15:13:00.000Z"",""open"":45.86,""high"":46.12,""low"":45.85,""close"":46.12,""volume"":6689.0},{""ts_event"":""2019-01-02T15:15:00.000Z"",""open"":46.08,""high"":46.23,""low"":46.08,""close"":46.21,""volume"":5178.0},{""ts_event"":""2019-01-02T15:19:00.000Z"",""open"":46.41,""high"":46.42,""low"":46.22,""close"":46.27,""volume"":5572.0}]"
WARN,CL,2019,dollar_volume_mad_z_gt_25,extreme price*volume spike,815.0,"[{""ts_event"":""2019-01-02T15:13:00.000Z"",""open"":45.86,""high"":46.12,""low"":45.85,""close"":46.12,""volume"":6689.0},{""ts_event"":""2019-01-02T15:22:00.000Z"",""open"":46.35,""high"":46.64,""low"":46.35,""close"":46.56,""volume"":7887.0},{""ts_event"":""2019-01-02T15:28:00.000Z"",""open"":46.7,""high"":46.96,""low"":46.7,""close"":46.88,""volume"":6157.0},{""ts_event"":""2019-01-02T16:10:00.000Z"",""open"":46.92,""high"":47.15,""low"":46.88,""close"":47.14,""volume"":6082.0},{""ts_event"":""2019-01-02T16:12:00.000Z"",""open"":47.2,""high"":47.37,""low"":47.17,""close"":47.35,""volume"":6836.0}]"
WARN,CL,2020,zero_range,high == low bars,13451.0,"[{""ts_event"":""2020-01-02T00:12:00.000Z"",""open"":61.32,""high"":61.32,""low"":61.32,""close"":61.32,""volume"":4.0},{""ts_event"":""2020-01-02T00:13:00.000Z"",""open"":61.32,""high"":61.32,""low"":61.32,""close"":61.32,""volume"":18.0},{""ts_event"":""2020-01-02T00:21:00.000Z"",""open"":61.34,""high"":61.34,""low"":61.34,""close"":61.34,""volume"":5.0},{""ts_event"":""2020-01-02T00:22:00.000Z"",""open"":61.34,""high"":61.34,""low"":61.34,""close"":61.34,""volume"":12.0},{""ts_event"":""2020-01-02T00:26:00.000Z"",""open"":61.36,""high"":61.36,""low"":61.36,""close"":61.36,""volume"":9.0}]"
WARN,CL,2020,timestamp_gaps_gt_1min,raw timestamp gaps detected on duplicate-free timestamps; validate against session calendar before treating as missing data,2192.0,"[{""ts_event"":""2020-01-02T00:32:00.000Z"",""prev_ts"":""2020-01-02T00:30:00.000"",""gap_minutes"":2.0,""market"":""CL"",""year"":2020},{""ts_event"":""2020-01-02T00:54:00.000Z"",""prev_ts"":""2020-01-02T00:52:00.000"",""gap_minutes"":2.0,""market"":""CL"",""year"":2020},{""ts_event"":""2020-01-02T04:25:00.000Z"",""prev_ts"":""2020-01-02T04:23:00.000"",""gap_minutes"":2.0,""market"":""CL"",""year"":2020},{""ts_event"":""2020-01-02T23:00:00.000Z"",""prev_ts"":""2020-01-02T21:59:00.000"",""gap_minutes"":61.0,""market"":""CL"",""year"":2020},{""ts_event"":""2020-01-03T00:01:00.000Z"",""prev_ts"":""2020-01-02T23:59:00.000"",""gap_minutes"":2.0,""market"":""CL"",""year"":2020}]"
WARN,CL,2020,abs_close_return_gt_2pct,large 1-minute close-to-close move,264.0,"[{""ts_event"":""2020-03-01T23:00:00.000Z"",""open"":43.7,""high"":43.88,""low"":43.32,""close"":43.82,""volume"":3221.0},{""ts_event"":""2020-03-08T22:02:00.000Z"",""open"":32.87,""high"":32.87,""low"":30.0,""close"":30.07,""volume"":10138.0},{""ts_event"":""2020-03-08T22:04:00.000Z"",""open"":30.3,""high"":30.72,""low"":30.3,""close"":30.7,""volume"":2261.0},{""ts_event"":""2020-03-08T22:05:00.000Z"",""open"":30.71,""high"":32.03,""low"":30.5,""close"":31.35,""volume"":3877.0},{""ts_event"":""2020-03-08T22:08:00.000Z"",""open"":31.74,""high"":32.79,""low"":31.73,""close"":32.76,""volume"":1624.0}]"
WARN,CL,2020,hl_range_gt_2pct,large 1-minute high-low range,671.0,"[{""ts_event"":""2020-03-08T22:02:00.000Z"",""open"":32.87,""high"":32.87,""low"":30.0,""close"":30.07,""volume"":10138.0},{""ts_event"":""2020-03-08T22:05:00.000Z"",""open"":30.71,""high"":32.03,""low"":30.5,""close"":31.35,""volume"":3877.0},{""ts_event"":""2020-03-08T22:07:00.000Z"",""open"":31.11,""high"":31.92,""low"":31.1,""close"":31.72,""volume"":2420.0},{""ts_event"":""2020-03-08T22:08:00.000Z"",""open"":31.74,""high"":32.79,""low"":31.73,""close"":32.76,""volume"":1624.0},{""ts_event"":""2020-03-08T22:09:00.000Z"",""open"":32.76,""high"":32.84,""low"":32.1,""close"":32.39,""volume"":1490.0}]"
WARN,CL,2020,volume_mad_z_gt_25,extreme volume spike,850.0,"[{""ts_event"":""2020-01-02T14:01:00.000Z"",""open"":61.14,""high"":61.29,""low"":61.12,""close"":61.13,""volume"":4252.0},{""ts_event"":""2020-01-02T15:15:00.000Z"",""open"":61.11,""high"":61.11,""low"":60.96,""close"":61.03,""volume"":3681.0},{""ts_event"":""2020-01-02T15:23:00.000Z"",""open"":61.05,""high"":61.05,""low"":60.82,""close"":60.86,""volume"":5704.0},{""ts_event"":""2020-01-02T15:24:00.000Z"",""open"":60.86,""high"":60.92,""low"":60.7,""close"":60.91,""volume"":7019.0},{""ts_event"":""2020-01-02T16:25:00.000Z"",""open"":61.03,""high"":61.05,""low"":60.85,""close"":60.9,""volume"":4186.0}]"
WARN,CL,2020,dollar_volume_mad_z_gt_25,extreme price*volume spike,1237.0,"[{""ts_event"":""2020-01-02T14:01:00.000Z"",""open"":61.14,""high"":61.29,""low"":61.12,""close"":61.13,""volume"":4252.0},{""ts_event"":""2020-01-02T14:02:00.000Z"",""open"":61.14,""high"":61.18,""low"":61.04,""close"":61.05,""volume"":2856.0},{""ts_event"":""2020-01-02T14:03:00.000Z"",""open"":61.05,""high"":61.23,""low"":61.03,""close"":61.21,""volume"":2772.0},{""ts_event"":""2020-01-02T14:05:00.000Z"",""open"":61.24,""high"":61.3,""low"":61.23,""close"":61.26,""volume"":2306.0},{""ts_event"":""2020-01-02T14:40:00.000Z"",""open"":61.19,""high"":61.28,""low"":61.19,""close"":61.21,""volume"":2649.0}]"
WARN,CL,2021,zero_range,high == low bars,12558.0,"[{""ts_event"":""2021-01-04T00:04:00.000Z"",""open"":48.43,""high"":48.43,""low"":48.43,""close"":48.43,""volume"":18.0},{""ts_event"":""2021-01-04T00:41:00.000Z"",""open"":48.42,""high"":48.42,""low"":48.42,""close"":48.42,""volume"":12.0},{""ts_event"":""2021-01-04T03:49:00.000Z"",""open"":49.07,""high"":49.07,""low"":49.07,""close"":49.07,""volume"":46.0},{""ts_event"":""2021-01-04T04:08:00.000Z"",""open"":49.02,""high"":49.02,""low"":49.02,""close"":49.02,""volume"":7.0},{""ts_event"":""2021-01-04T04:14:00.000Z"",""open"":49.02,""high"":49.02,""low"":49.02,""close"":49.02,""volume"":8.0}]"
WARN,CL,2021,timestamp_gaps_gt_1min,raw timestamp gaps detected on duplicate-free timestamps; validate against session calendar before treating as missing data,1652.0,"[{""ts_event"":""2021-01-04T23:00:00.000Z"",""prev_ts"":""2021-01-04T21:59:00.000"",""gap_minutes"":61.0,""market"":""CL"",""year"":2021},{""ts_event"":""2021-01-05T04:54:00.000Z"",""prev_ts"":""2021-01-05T04:52:00.000"",""gap_minutes"":2.0,""market"":""CL"",""year"":2021},{""ts_event"":""2021-01-05T23:00:00.000Z"",""prev_ts"":""2021-01-05T21:59:00.000"",""gap_minutes"":61.0,""market"":""CL"",""year"":2021},{""ts_event"":""2021-01-06T05:13:00.000Z"",""prev_ts"":""2021-01-06T05:11:00.000"",""gap_minutes"":2.0,""market"":""CL"",""year"":2021},{""ts_event"":""2021-01-06T23:00:00.000Z"",""prev_ts"":""2021-01-06T21:59:00.000"",""gap_minutes"":61.0,""market"":""CL"",""year"":2021}]"
WARN,CL,2021,abs_close_return_gt_2pct,large 1-minute close-to-close move,1.0,"[{""ts_event"":""2021-11-28T23:00:00.000Z"",""open"":69.23,""high"":70.85,""low"":69.2,""close"":70.38,""volume"":4186.0}]"
WARN,CL,2021,hl_range_gt_2pct,large 1-minute high-low range,1.0,"[{""ts_event"":""2021-11-28T23:00:00.000Z"",""open"":69.23,""high"":70.85,""low"":69.2,""close"":70.38,""volume"":4186.0}]"
WARN,CL,2021,volume_mad_z_gt_25,extreme volume spike,650.0,"[{""ts_event"":""2021-01-04T06:01:00.000Z"",""open"":49.28,""high"":49.71,""low"":49.26,""close"":49.57,""volume"":3163.0},{""ts_event"":""2021-01-04T15:37:00.000Z"",""open"":48.1,""high"":48.1,""low"":47.31,""close"":47.71,""volume"":12650.0},{""ts_event"":""2021-01-04T15:38:00.000Z"",""open"":47.71,""high"":47.88,""low"":47.55,""close"":47.69,""volume"":5255.0},{""ts_event"":""2021-01-04T16:09:00.000Z"",""open"":47.39,""high"":47.44,""low"":47.25,""close"":47.38,""volume"":3343.0},{""ts_event"":""2021-01-04T16:42:00.000Z"",""open"":47.57,""high"":47.76,""low"":47.57,""close"":47.72,""volume"":3572.0}]"
